timestamp,sensor_id,temperature_celsius,vibration_hz,current_amps
2026-05-26T09:08:12Z,EAF-01,1503.96,43.37,53269.44
2026-05-26T09:08:13Z,EAF-01,1503.53,44.52,53177.07
2026-05-26T09:08:14Z,EAF-01,1504.4,40.27,54970.34
2026-05-26T09:08:15Z,EAF-01,1679.18,69.88,62621.18
2026-05-26T09:08:16Z,EAF-01,1525.84,44.86,52745.13
2026-05-26T09:08:17Z,EAF-01,1532.92,42.36,52721.86
2026-05-26T09:08:18Z,EAF-01,1500.43,47.75,53387.48
2026-05-26T09:08:19Z,EAF-01,1526.9,46.56,50710.64
2026-05-26T09:08:20Z,EAF-01,1628.61,75.02,61836.25
2026-05-26T09:08:21Z,EAF-01,1549.19,47.88,54566.8
2026-05-26T09:08:22Z,EAF-01,1540.84,47.92,51385.89
2026-05-26T09:08:23Z,EAF-01,1511.4,48.26,50058.71
2026-05-26T09:08:24Z,EAF-01,1511.53,47.83,53986.9
2026-05-26T09:08:25Z,EAF-01,1501.54,46.53,52220.78
2026-05-26T09:08:26Z,EAF-01,1535.91,45.29,53616.37
2026-05-26T09:08:27Z,EAF-01,1522.61,41.33,50988.34
2026-05-26T09:08:28Z,EAF-01,1517.47,41.8,51852.82
2026-05-26T09:08:29Z,EAF-01,1514.37,47.12,52630.4
2026-05-26T09:08:30Z,EAF-01,1523.93,41.01,54682.77
2026-05-26T09:08:31Z,EAF-01,1530.6,40.42,54877.27
2026-05-26T09:08:32Z,EAF-01,1511.83,40.15,52334.27
2026-05-26T09:08:33Z,EAF-01,1506.08,45.31,53783.45
2026-05-26T09:08:34Z,EAF-01,1542.35,44.42,50897.13
2026-05-26T09:08:35Z,EAF-01,1501.54,41.92,51873.43
2026-05-26T09:08:36Z,EAF-01,1535.22,49.02,52427.05
2026-05-26T09:08:37Z,EAF-01,1540.34,41.79,50854.89
2026-05-26T09:08:38Z,EAF-01,1532.6,43.63,53951.47
2026-05-26T09:08:39Z,EAF-01,1525.16,40.43,51560.57
2026-05-26T09:08:40Z,EAF-01,1504.01,45.62,54846.88
2026-05-26T09:08:41Z,EAF-01,1521.55,42.56,54431.73
2026-05-26T09:08:42Z,EAF-01,1512.82,43.73,54301.61
2026-05-26T09:08:43Z,EAF-01,1524.61,47.2,50821.27
2026-05-26T09:08:44Z,EAF-01,1528.64,49.87,53711.59
2026-05-26T09:08:45Z,EAF-01,1524.4,43.11,52468.36
2026-05-26T09:08:46Z,EAF-01,1515.83,44.41,54724.94
2026-05-26T09:08:47Z,EAF-01,1537.1,45.79,52488.0
2026-05-26T09:08:48Z,EAF-01,1528.25,46.29,52417.36
2026-05-26T09:08:49Z,EAF-01,1531.61,40.58,54253.4
2026-05-26T09:08:50Z,EAF-01,1505.53,40.97,53750.56
2026-05-26T09:08:51Z,EAF-01,1541.87,49.7,53559.45
2026-05-26T09:08:52Z,EAF-01,1500.6,42.92,52178.69
2026-05-26T09:08:53Z,EAF-01,1530.49,43.86,52142.0
2026-05-26T09:08:54Z,EAF-01,1520.73,43.95,54776.56
2026-05-26T09:08:55Z,EAF-01,1530.58,43.03,51463.36
2026-05-26T09:08:56Z,EAF-01,1509.87,47.51,53715.44
2026-05-26T09:08:57Z,EAF-01,1549.44,46.21,53538.82
2026-05-26T09:08:58Z,EAF-01,1642.17,74.51,62699.97
2026-05-26T09:08:59Z,EAF-01,1510.27,45.62,52781.85
2026-05-26T09:09:00Z,EAF-01,1529.95,47.83,53263.95
2026-05-26T09:09:01Z,EAF-01,1542.45,48.01,51368.99
2026-05-26T09:09:02Z,EAF-01,1527.74,40.11,53444.51
2026-05-26T09:09:03Z,EAF-01,1504.07,44.46,52630.48
2026-05-26T09:09:04Z,EAF-01,1527.74,47.74,51262.64
2026-05-26T09:09:05Z,EAF-01,1525.66,47.79,54412.28
2026-05-26T09:09:06Z,EAF-01,1504.11,44.89,54795.78
2026-05-26T09:09:07Z,EAF-01,1537.74,44.57,51690.16
2026-05-26T09:09:08Z,EAF-01,1537.31,41.0,52622.87
2026-05-26T09:09:09Z,EAF-01,1507.44,42.53,53902.57
2026-05-26T09:09:10Z,EAF-01,1622.89,64.87,64635.94
2026-05-26T09:09:11Z,EAF-01,1534.09,45.0,50407.66
2026-05-26T09:09:12Z,EAF-01,1515.96,44.85,53461.99
2026-05-26T09:09:13Z,EAF-01,1510.83,48.13,53733.97
2026-05-26T09:09:14Z,EAF-01,1542.28,43.24,50752.77
2026-05-26T09:09:15Z,EAF-01,1524.48,42.24,50516.68
2026-05-26T09:09:16Z,EAF-01,1522.45,44.44,51345.22
2026-05-26T09:09:17Z,EAF-01,1534.72,48.95,50981.07
2026-05-26T09:09:18Z,EAF-01,1526.8,40.21,51222.3
2026-05-26T09:09:19Z,EAF-01,1548.69,42.22,52544.54
2026-05-26T09:09:20Z,EAF-01,1517.6,42.66,52105.46
2026-05-26T09:09:21Z,EAF-01,1604.15,76.05,64914.28
2026-05-26T09:09:22Z,EAF-01,1527.79,41.36,51885.61
2026-05-26T09:09:23Z,EAF-01,1547.07,40.71,51518.7
2026-05-26T09:09:24Z,EAF-01,1504.66,42.71,52199.13
2026-05-26T09:09:25Z,EAF-01,1529.28,43.34,52247.54
2026-05-26T09:09:26Z,EAF-01,1514.11,43.29,54980.38
2026-05-26T09:09:27Z,EAF-01,1528.13,45.9,52017.48
2026-05-26T09:09:28Z,EAF-01,1510.18,46.29,53148.76
2026-05-26T09:09:29Z,EAF-01,1527.83,47.17,53279.02
2026-05-26T09:09:30Z,EAF-01,1648.85,60.31,63062.64
2026-05-26T09:09:31Z,EAF-01,1507.42,41.22,52550.54
2026-05-26T09:09:32Z,EAF-01,1537.58,45.07,51909.96
2026-05-26T09:09:33Z,EAF-01,1548.84,49.79,52227.99
2026-05-26T09:09:34Z,EAF-01,1517.35,47.31,50197.45
2026-05-26T09:09:35Z,EAF-01,1539.53,45.66,52481.25
2026-05-26T09:09:36Z,EAF-01,1511.21,40.98,51797.62
2026-05-26T09:09:37Z,EAF-01,1538.5,49.08,51890.1
2026-05-26T09:09:38Z,EAF-01,1521.84,47.36,50167.73
2026-05-26T09:09:39Z,EAF-01,1510.62,47.05,51459.16
2026-05-26T09:09:40Z,EAF-01,1607.14,71.8,63282.91
2026-05-26T09:09:41Z,EAF-01,1549.71,48.21,51085.19
2026-05-26T09:09:42Z,EAF-01,1502.17,40.43,54171.97
2026-05-26T09:09:43Z,EAF-01,1501.23,42.85,52017.81
2026-05-26T09:09:44Z,EAF-01,1514.66,49.39,52282.78
2026-05-26T09:09:45Z,EAF-01,1542.18,41.21,54397.19
2026-05-26T09:09:46Z,EAF-01,1509.91,47.72,52125.92
2026-05-26T09:09:47Z,EAF-01,1549.56,47.71,54085.23
2026-05-26T09:09:48Z,EAF-01,1531.31,46.19,50902.58
2026-05-26T09:09:49Z,EAF-01,1508.45,49.92,50280.96
2026-05-26T09:09:50Z,EAF-01,1512.11,44.01,53639.4
2026-05-26T09:09:51Z,EAF-01,1519.62,40.55,54179.57
2026-05-26T09:09:52Z,EAF-01,1511.94,44.37,52438.16
2026-05-26T09:09:53Z,EAF-01,1512.08,49.16,53743.8
2026-05-26T09:09:54Z,EAF-01,1506.85,40.87,53574.49
2026-05-26T09:09:55Z,EAF-01,1531.21,42.77,54284.39
2026-05-26T09:09:56Z,EAF-01,1535.96,44.54,54909.64
2026-05-26T09:09:57Z,EAF-01,1511.56,49.43,54586.68
2026-05-26T09:09:58Z,EAF-01,1531.99,44.74,51859.88
2026-05-26T09:09:59Z,EAF-01,1546.8,43.57,51624.92
2026-05-26T09:10:00Z,EAF-01,1508.25,49.25,50823.48
2026-05-26T09:10:01Z,EAF-01,1539.72,48.3,54292.18
2026-05-26T09:10:02Z,EAF-01,1525.58,40.58,51121.01
2026-05-26T09:10:03Z,EAF-01,1511.98,49.99,54470.74
2026-05-26T09:10:04Z,EAF-01,1542.28,46.16,50740.09
2026-05-26T09:10:05Z,EAF-01,1525.92,42.86,54438.99
2026-05-26T09:10:06Z,EAF-01,1531.01,41.31,52920.73
2026-05-26T09:10:07Z,EAF-01,1503.87,46.31,50275.83
2026-05-26T09:10:08Z,EAF-01,1532.48,45.77,50361.59
2026-05-26T09:10:09Z,EAF-01,1526.58,41.25,50662.42
2026-05-26T09:10:10Z,EAF-01,1530.51,46.73,53531.38
2026-05-26T09:10:11Z,EAF-01,1543.87,40.72,51356.1
2026-05-26T09:10:12Z,EAF-01,1540.39,42.61,53604.87
2026-05-26T09:10:13Z,EAF-01,1513.22,45.89,50412.56
2026-05-26T09:10:14Z,EAF-01,1508.73,47.85,50153.54
2026-05-26T09:10:15Z,EAF-01,1505.87,46.17,54492.61
2026-05-26T09:10:16Z,EAF-01,1527.99,47.19,51617.02
2026-05-26T09:10:17Z,EAF-01,1533.08,49.15,50757.36
2026-05-26T09:10:18Z,EAF-01,1507.56,42.39,50785.41
2026-05-26T09:10:19Z,EAF-01,1507.43,47.49,52087.44
2026-05-26T09:10:20Z,EAF-01,1514.43,49.77,54447.27
2026-05-26T09:10:21Z,EAF-01,1536.98,47.93,54461.71
2026-05-26T09:10:22Z,EAF-01,1509.93,43.25,51500.81
2026-05-26T09:10:23Z,EAF-01,1515.85,47.78,54620.83
2026-05-26T09:10:24Z,EAF-01,1540.78,41.17,50448.2
2026-05-26T09:10:25Z,EAF-01,1549.87,40.01,52807.75
2026-05-26T09:10:26Z,EAF-01,1526.16,44.6,50438.0
2026-05-26T09:10:27Z,EAF-01,1522.65,46.5,51748.32
2026-05-26T09:10:28Z,EAF-01,1549.1,44.93,50465.94
2026-05-26T09:10:29Z,EAF-01,1501.6,47.79,53282.67
2026-05-26T09:10:30Z,EAF-01,1536.92,41.05,53821.11
2026-05-26T09:10:31Z,EAF-01,1527.8,49.98,53391.53
2026-05-26T09:10:32Z,EAF-01,1538.78,47.24,52774.43
2026-05-26T09:10:33Z,EAF-01,1535.16,41.06,52035.95
2026-05-26T09:10:34Z,EAF-01,1534.58,46.47,52238.55
2026-05-26T09:10:35Z,EAF-01,1541.63,41.88,52158.6
2026-05-26T09:10:36Z,EAF-01,1534.89,40.61,54511.23
2026-05-26T09:10:37Z,EAF-01,1529.93,42.04,52525.81
2026-05-26T09:10:38Z,EAF-01,1507.67,41.62,52030.77
2026-05-26T09:10:39Z,EAF-01,1623.72,79.96,64802.25
2026-05-26T09:10:40Z,EAF-01,1505.89,41.26,53686.69
2026-05-26T09:10:41Z,EAF-01,1535.54,40.78,54900.72
2026-05-26T09:10:42Z,EAF-01,1542.48,41.34,51106.13
2026-05-26T09:10:43Z,EAF-01,1501.18,40.87,53600.21
2026-05-26T09:10:44Z,EAF-01,1541.26,44.23,53447.82
2026-05-26T09:10:45Z,EAF-01,1521.49,40.87,52866.62
2026-05-26T09:10:46Z,EAF-01,1538.08,49.25,53611.34
2026-05-26T09:10:47Z,EAF-01,1513.63,48.03,51620.77
2026-05-26T09:10:48Z,EAF-01,1507.35,41.03,50785.24
2026-05-26T09:10:49Z,EAF-01,1534.89,41.86,50840.97
2026-05-26T09:10:50Z,EAF-01,1615.51,73.11,61239.78
2026-05-26T09:10:51Z,EAF-01,1700.25,65.76,60050.42
2026-05-26T09:10:52Z,EAF-01,1511.98,43.0,54235.95
2026-05-26T09:10:53Z,EAF-01,1503.28,40.86,50933.24
2026-05-26T09:10:54Z,EAF-01,1537.45,49.38,51832.19
2026-05-26T09:10:55Z,EAF-01,1536.39,40.84,54643.65
2026-05-26T09:10:56Z,EAF-01,1500.11,42.87,51930.94
2026-05-26T09:10:57Z,EAF-01,1512.23,49.49,52612.68
2026-05-26T09:10:58Z,EAF-01,1507.71,42.57,51208.64
2026-05-26T09:10:59Z,EAF-01,1694.29,72.31,60693.5
2026-05-26T09:11:00Z,EAF-01,1503.72,42.95,50858.42
2026-05-26T09:11:01Z,EAF-01,1542.02,47.49,54731.29
2026-05-26T09:11:02Z,EAF-01,1505.09,41.18,51671.2
2026-05-26T09:11:03Z,EAF-01,1519.16,40.74,51780.19
2026-05-26T09:11:04Z,EAF-01,1518.68,44.31,52314.32
2026-05-26T09:11:05Z,EAF-01,1521.66,42.08,54750.45
2026-05-26T09:11:06Z,EAF-01,1528.2,40.25,51355.7
2026-05-26T09:11:07Z,EAF-01,1540.15,41.95,51780.4
2026-05-26T09:11:08Z,EAF-01,1511.56,44.36,51014.0
2026-05-26T09:11:09Z,EAF-01,1547.06,45.59,51034.26
2026-05-26T09:11:10Z,EAF-01,1538.35,49.48,54565.75
2026-05-26T09:11:11Z,EAF-01,1525.05,48.37,50745.17
2026-05-26T09:11:12Z,EAF-01,1510.76,47.24,50680.33
2026-05-26T09:11:13Z,EAF-01,1534.62,44.43,51520.3
2026-05-26T09:11:14Z,EAF-01,1691.3,69.12,60520.08
2026-05-26T09:11:15Z,EAF-01,1539.34,48.6,52570.31
2026-05-26T09:11:16Z,EAF-01,1517.73,49.49,50729.59
2026-05-26T09:11:17Z,EAF-01,1521.54,47.93,52872.06
2026-05-26T09:11:18Z,EAF-01,1537.33,41.21,50138.33
2026-05-26T09:11:19Z,EAF-01,1524.08,45.78,52079.18
2026-05-26T09:11:20Z,EAF-01,1521.5,43.62,52973.15
2026-05-26T09:11:21Z,EAF-01,1524.33,47.6,53805.14
2026-05-26T09:11:22Z,EAF-01,1547.11,48.82,50285.13
2026-05-26T09:11:23Z,EAF-01,1536.71,44.87,53962.52
2026-05-26T09:11:24Z,EAF-01,1508.91,41.2,54401.38
2026-05-26T09:11:25Z,EAF-01,1703.38,75.76,61934.57
2026-05-26T09:11:26Z,EAF-01,1526.94,47.22,51925.27
2026-05-26T09:11:27Z,EAF-01,1513.94,49.16,54897.45
2026-05-26T09:11:28Z,EAF-01,1501.83,43.09,51741.32
2026-05-26T09:11:29Z,EAF-01,1536.45,47.32,52576.59
2026-05-26T09:11:30Z,EAF-01,1542.08,45.97,54440.61
2026-05-26T09:11:31Z,EAF-01,1651.33,71.84,63392.21
2026-05-26T09:11:32Z,EAF-01,1519.2,48.34,51183.87
2026-05-26T09:11:33Z,EAF-01,1533.86,45.55,50188.0
2026-05-26T09:11:34Z,EAF-01,1546.65,42.11,52514.26
2026-05-26T09:11:35Z,EAF-01,1501.96,45.38,52781.13
2026-05-26T09:11:36Z,EAF-01,1506.72,42.71,52462.26
2026-05-26T09:11:37Z,EAF-01,1527.29,45.78,50612.86
2026-05-26T09:11:38Z,EAF-01,1503.59,47.69,50281.69
2026-05-26T09:11:39Z,EAF-01,1547.0,41.46,52786.56
2026-05-26T09:11:40Z,EAF-01,1517.58,49.17,51557.69
2026-05-26T09:11:41Z,EAF-01,1674.61,67.25,60079.9
2026-05-26T09:11:42Z,EAF-01,1544.79,47.14,52331.99
2026-05-26T09:11:43Z,EAF-01,1504.27,42.76,53196.25
2026-05-26T09:11:44Z,EAF-01,1549.89,44.7,50600.2
2026-05-26T09:11:45Z,EAF-01,1502.85,41.67,51068.52
2026-05-26T09:11:46Z,EAF-01,1546.67,43.25,50620.4
2026-05-26T09:11:47Z,EAF-01,1524.73,47.87,51459.36
2026-05-26T09:11:48Z,EAF-01,1539.97,45.95,52118.57
2026-05-26T09:11:49Z,EAF-01,1534.43,41.05,52371.89
2026-05-26T09:11:50Z,EAF-01,1544.44,49.74,53270.13
2026-05-26T09:11:51Z,EAF-01,1532.26,41.6,51683.5
2026-05-26T09:11:52Z,EAF-01,1534.32,43.21,51526.23
2026-05-26T09:11:53Z,EAF-01,1522.79,44.33,50249.88
2026-05-26T09:11:54Z,EAF-01,1705.87,73.47,64897.47
2026-05-26T09:11:55Z,EAF-01,1517.05,45.97,50016.82
2026-05-26T09:11:56Z,EAF-01,1508.35,40.25,52439.6
2026-05-26T09:11:57Z,EAF-01,1504.59,43.44,51395.97
2026-05-26T09:11:58Z,EAF-01,1523.65,48.78,54707.92
2026-05-26T09:11:59Z,EAF-01,1536.6,44.84,54385.17
2026-05-26T09:12:00Z,EAF-01,1512.59,41.36,51433.99
2026-05-26T09:12:01Z,EAF-01,1511.74,48.52,52445.87
2026-05-26T09:12:02Z,EAF-01,1532.7,48.35,52524.6
2026-05-26T09:12:03Z,EAF-01,1504.21,47.59,51437.43
2026-05-26T09:12:04Z,EAF-01,1521.62,43.51,50979.44
2026-05-26T09:12:05Z,EAF-01,1500.27,48.33,52926.22
2026-05-26T09:12:06Z,EAF-01,1532.58,47.46,54121.34
2026-05-26T09:12:07Z,EAF-01,1519.34,46.02,54161.77
2026-05-26T09:12:08Z,EAF-01,1518.99,42.8,50461.61
2026-05-26T09:12:09Z,EAF-01,1544.22,49.77,54482.21
2026-05-26T09:12:10Z,EAF-01,1504.45,42.79,52360.18
2026-05-26T09:12:11Z,EAF-01,1504.27,49.46,50115.59
2026-05-26T09:12:12Z,EAF-01,1526.89,43.23,51530.62
2026-05-26T09:12:13Z,EAF-01,1514.15,47.02,54353.5
2026-05-26T09:12:14Z,EAF-01,1501.31,44.85,51310.19
2026-05-26T09:12:15Z,EAF-01,1508.62,40.35,52214.9
2026-05-26T09:12:16Z,EAF-01,1508.23,44.07,52090.7
2026-05-26T09:12:17Z,EAF-01,1511.14,40.35,54043.61
2026-05-26T09:12:18Z,EAF-01,1539.67,49.35,53858.16
2026-05-26T09:12:19Z,EAF-01,1511.73,47.7,52153.87
2026-05-26T09:12:20Z,EAF-01,1500.91,44.59,52357.0
2026-05-26T09:12:21Z,EAF-01,1516.88,43.48,51402.97
2026-05-26T09:12:22Z,EAF-01,1545.07,46.23,51629.55
2026-05-26T09:12:23Z,EAF-01,1540.83,41.29,53467.98
2026-05-26T09:12:24Z,EAF-01,1541.18,44.87,52893.2
2026-05-26T09:12:25Z,EAF-01,1517.82,46.33,54037.33
2026-05-26T09:12:26Z,EAF-01,1515.89,46.63,50778.53
2026-05-26T09:12:27Z,EAF-01,1523.01,45.43,51517.62
2026-05-26T09:12:28Z,EAF-01,1513.24,48.12,51664.26
2026-05-26T09:12:29Z,EAF-01,1533.72,41.76,52819.97
2026-05-26T09:12:30Z,EAF-01,1546.87,42.73,54911.67
2026-05-26T09:12:31Z,EAF-01,1526.22,42.08,53126.83
2026-05-26T09:12:32Z,EAF-01,1543.67,47.99,50447.61
2026-05-26T09:12:33Z,EAF-01,1509.9,48.03,53212.28
2026-05-26T09:12:34Z,EAF-01,1508.88,42.78,54372.78
2026-05-26T09:12:35Z,EAF-01,1547.0,47.75,54892.01
2026-05-26T09:12:36Z,EAF-01,1548.92,43.08,53094.6
2026-05-26T09:12:37Z,EAF-01,1543.45,43.46,50684.79
2026-05-26T09:12:38Z,EAF-01,1537.29,40.82,50614.09
2026-05-26T09:12:39Z,EAF-01,1536.16,44.21,52102.58
2026-05-26T09:12:40Z,EAF-01,1540.88,42.82,51421.11
2026-05-26T09:12:41Z,EAF-01,1530.67,43.02,52413.0
2026-05-26T09:12:42Z,EAF-01,1528.17,40.98,52889.49
2026-05-26T09:12:43Z,EAF-01,1539.68,49.89,52367.36
2026-05-26T09:12:44Z,EAF-01,1506.65,40.85,50476.22
2026-05-26T09:12:45Z,EAF-01,1547.37,40.33,53863.72
2026-05-26T09:12:46Z,EAF-01,1515.51,49.14,52311.61
2026-05-26T09:12:47Z,EAF-01,1506.45,41.79,53809.3
2026-05-26T09:12:48Z,EAF-01,1517.66,42.73,50036.03
2026-05-26T09:12:49Z,EAF-01,1519.18,43.11,52177.22
2026-05-26T09:12:50Z,EAF-01,1506.28,49.8,50107.18
2026-05-26T09:12:51Z,EAF-01,1505.18,47.17,54580.7
2026-05-26T09:12:52Z,EAF-01,1519.6,42.52,53182.51
2026-05-26T09:12:53Z,EAF-01,1520.05,46.5,51501.83
2026-05-26T09:12:54Z,EAF-01,1503.89,42.6,54719.03
2026-05-26T09:12:55Z,EAF-01,1535.13,42.9,53206.43
2026-05-26T09:12:56Z,EAF-01,1507.31,46.71,50318.39
2026-05-26T09:12:57Z,EAF-01,1505.85,45.86,52305.41
2026-05-26T09:12:58Z,EAF-01,1531.82,44.1,54768.58
2026-05-26T09:12:59Z,EAF-01,1517.96,44.5,50873.88
2026-05-26T09:13:00Z,EAF-01,1528.19,42.87,53511.01
2026-05-26T09:13:01Z,EAF-01,1532.74,42.92,54444.04
2026-05-26T09:13:02Z,EAF-01,1520.81,44.94,50848.9
2026-05-26T09:13:03Z,EAF-01,1507.5,42.43,54528.07
2026-05-26T09:13:04Z,EAF-01,1545.62,44.72,53666.03
2026-05-26T09:13:05Z,EAF-01,1532.97,46.65,50725.22
2026-05-26T09:13:06Z,EAF-01,1527.19,48.96,54462.91
2026-05-26T09:13:07Z,EAF-01,1518.25,48.94,54600.81
2026-05-26T09:13:08Z,EAF-01,1534.04,41.63,53969.2
2026-05-26T09:13:09Z,EAF-01,1549.59,46.82,50704.83
2026-05-26T09:13:10Z,EAF-01,1519.06,48.78,53276.08
2026-05-26T09:13:11Z,EAF-01,1541.06,46.81,50747.68
2026-05-26T09:13:12Z,EAF-01,1501.14,49.96,54794.46
2026-05-26T09:13:13Z,EAF-01,1543.35,45.32,53434.52
2026-05-26T09:13:14Z,EAF-01,1544.22,42.61,51438.78
2026-05-26T09:13:15Z,EAF-01,1524.61,46.71,54574.44
2026-05-26T09:13:16Z,EAF-01,1537.99,43.49,53384.29
2026-05-26T09:13:17Z,EAF-01,1531.55,47.16,53221.49
2026-05-26T09:13:18Z,EAF-01,1511.4,40.23,51782.35
2026-05-26T09:13:19Z,EAF-01,1543.64,47.64,54565.3
2026-05-26T09:13:20Z,EAF-01,1531.33,46.57,50292.12
2026-05-26T09:13:21Z,EAF-01,1523.74,44.96,52477.39
2026-05-26T09:13:22Z,EAF-01,1521.29,45.41,54881.85
2026-05-26T09:13:23Z,EAF-01,1506.56,48.38,54335.61
2026-05-26T09:13:24Z,EAF-01,1503.21,48.47,50436.64
2026-05-26T09:13:25Z,EAF-01,1502.84,45.53,51775.02
2026-05-26T09:13:26Z,EAF-01,1521.73,46.56,53914.5
2026-05-26T09:13:27Z,EAF-01,1538.46,43.39,51288.79
2026-05-26T09:13:28Z,EAF-01,1506.81,48.79,52287.11
2026-05-26T09:13:29Z,EAF-01,1536.98,48.27,51357.61
2026-05-26T09:13:30Z,EAF-01,1533.9,42.98,54896.27
2026-05-26T09:13:31Z,EAF-01,1529.43,42.86,52231.29
2026-05-26T09:13:32Z,EAF-01,1635.04,74.61,61859.14
2026-05-26T09:13:33Z,EAF-01,1530.38,43.41,54641.81
2026-05-26T09:13:34Z,EAF-01,1732.1,63.13,64427.0
2026-05-26T09:13:35Z,EAF-01,1533.37,42.06,53118.84
2026-05-26T09:13:36Z,EAF-01,1510.73,48.97,51496.25
2026-05-26T09:13:37Z,EAF-01,1521.65,40.59,52155.45
2026-05-26T09:13:38Z,EAF-01,1521.05,40.17,54781.07
2026-05-26T09:13:39Z,EAF-01,1543.68,43.94,53234.35
2026-05-26T09:13:40Z,EAF-01,1512.17,46.6,53064.46
2026-05-26T09:13:41Z,EAF-01,1518.3,43.17,53960.17
2026-05-26T09:13:42Z,EAF-01,1542.39,43.74,52393.65
2026-05-26T09:13:43Z,EAF-01,1531.31,49.37,54398.91
2026-05-26T09:13:44Z,EAF-01,1534.56,48.24,53885.51
2026-05-26T09:13:45Z,EAF-01,1503.74,47.28,52120.62
2026-05-26T09:13:46Z,EAF-01,1604.65,67.6,60595.88
2026-05-26T09:13:47Z,EAF-01,1504.58,47.78,52685.18
2026-05-26T09:13:48Z,EAF-01,1545.3,49.28,53300.78
2026-05-26T09:13:49Z,EAF-01,1512.37,45.36,50732.46
2026-05-26T09:13:50Z,EAF-01,1515.65,48.05,50462.29
2026-05-26T09:13:51Z,EAF-01,1537.6,46.15,50538.59
2026-05-26T09:13:52Z,EAF-01,1676.76,61.26,64469.23
2026-05-26T09:13:53Z,EAF-01,1532.37,44.69,51057.1
2026-05-26T09:13:54Z,EAF-01,1526.25,45.95,54718.49
2026-05-26T09:13:55Z,EAF-01,1692.92,75.42,63229.39
2026-05-26T09:13:56Z,EAF-01,1501.29,49.62,50309.33
2026-05-26T09:13:57Z,EAF-01,1547.68,46.79,51250.13
2026-05-26T09:13:58Z,EAF-01,1505.35,42.01,53208.02
2026-05-26T09:13:59Z,EAF-01,1535.87,42.22,54538.57
2026-05-26T09:14:00Z,EAF-01,1543.26,44.55,54445.09
2026-05-26T09:14:01Z,EAF-01,1518.96,46.09,50926.26
2026-05-26T09:14:02Z,EAF-01,1509.58,46.95,50121.92
2026-05-26T09:14:03Z,EAF-01,1530.82,45.45,54924.31
2026-05-26T09:14:04Z,EAF-01,1521.9,46.3,53800.69
2026-05-26T09:14:05Z,EAF-01,1548.01,46.67,53433.04
2026-05-26T09:14:06Z,EAF-01,1533.65,49.41,53752.71
2026-05-26T09:14:07Z,EAF-01,1500.98,47.61,50841.77
2026-05-26T09:14:08Z,EAF-01,1507.67,44.05,52047.04
2026-05-26T09:14:09Z,EAF-01,1503.3,47.92,52569.07
2026-05-26T09:14:10Z,EAF-01,1519.64,43.86,51085.95
2026-05-26T09:14:11Z,EAF-01,1505.86,46.57,50916.87
2026-05-26T09:14:12Z,EAF-01,1501.19,45.46,51435.59
2026-05-26T09:14:13Z,EAF-01,1546.36,40.4,51772.65
2026-05-26T09:14:14Z,EAF-01,1543.76,46.65,50870.75
2026-05-26T09:14:15Z,EAF-01,1536.7,45.87,53124.48
2026-05-26T09:14:16Z,EAF-01,1512.37,40.74,50459.34
2026-05-26T09:14:17Z,EAF-01,1536.92,44.23,51721.4
2026-05-26T09:14:18Z,EAF-01,1537.84,40.33,51565.64
2026-05-26T09:14:19Z,EAF-01,1544.36,41.38,54185.73
2026-05-26T09:14:20Z,EAF-01,1506.94,45.59,51662.96
2026-05-26T09:14:21Z,EAF-01,1539.79,40.76,52757.22
2026-05-26T09:14:22Z,EAF-01,1503.18,46.67,51776.52
2026-05-26T09:14:23Z,EAF-01,1533.04,46.22,52758.33
2026-05-26T09:14:24Z,EAF-01,1544.02,42.4,54144.21
2026-05-26T09:14:25Z,EAF-01,1501.48,43.23,50799.72
2026-05-26T09:14:26Z,EAF-01,1502.51,43.82,52580.09
2026-05-26T09:14:27Z,EAF-01,1535.46,46.4,54190.86
2026-05-26T09:14:28Z,EAF-01,1502.22,45.67,51300.33
2026-05-26T09:14:29Z,EAF-01,1548.52,46.89,54720.51
2026-05-26T09:14:30Z,EAF-01,1534.78,47.23,50975.55
2026-05-26T09:14:31Z,EAF-01,1519.52,40.63,50234.91
2026-05-26T09:14:32Z,EAF-01,1658.2,72.88,62463.95
2026-05-26T09:14:33Z,EAF-01,1549.14,45.95,53053.07
2026-05-26T09:14:34Z,EAF-01,1535.66,43.35,50229.18
2026-05-26T09:14:35Z,EAF-01,1519.12,46.7,52366.43
2026-05-26T09:14:36Z,EAF-01,1539.79,46.27,51996.55
2026-05-26T09:14:37Z,EAF-01,1531.19,44.62,53173.52
2026-05-26T09:14:38Z,EAF-01,1502.81,45.24,53514.69
2026-05-26T09:14:39Z,EAF-01,1548.43,48.5,53386.6
2026-05-26T09:14:40Z,EAF-01,1507.05,46.31,50532.96
2026-05-26T09:14:41Z,EAF-01,1533.97,49.32,52286.53
2026-05-26T09:14:42Z,EAF-01,1530.72,46.59,51803.06
2026-05-26T09:14:43Z,EAF-01,1506.83,48.44,52660.77
2026-05-26T09:14:44Z,EAF-01,1516.66,45.34,51081.38
2026-05-26T09:14:45Z,EAF-01,1625.8,68.54,63904.59
2026-05-26T09:14:46Z,EAF-01,1525.04,46.08,50754.59
2026-05-26T09:14:47Z,EAF-01,1526.3,49.54,54126.38
2026-05-26T09:14:48Z,EAF-01,1549.08,48.94,52543.4
2026-05-26T09:14:49Z,EAF-01,1532.43,41.08,52809.59
2026-05-26T09:14:50Z,EAF-01,1518.89,48.29,52518.28
